time,amplitude_data,type,duration,sample_rate,amplitude,frequency,phase,noise
0.6,6.077880585087717,SquareSignal,5,100,5,2,0,0.4
0.61,2.755682904693405,SquareSignal,5,100,5,2,0,0.4
0.62,4.529210586115805,SquareSignal,5,100,5,2,0,0.4
0.63,5.762774918295982,SquareSignal,5,100,5,2,0,0.4
0.64,5.233864047953804,SquareSignal,5,100,5,2,0,0.4
0.65,5.422424711254275,SquareSignal,5,100,5,2,0,0.4
0.66,3.911563591961225,SquareSignal,5,100,5,2,0,0.4
0.67,5.598169051974972,SquareSignal,5,100,5,2,0,0.4
0.68,6.7708880974333105,SquareSignal,5,100,5,2,0,0.4
0.6900000000000001,5.752793593869471,SquareSignal,5,100,5,2,0,0.4
0.7000000000000001,5.053313083046304,SquareSignal,5,100,5,2,0,0.4
0.71,6.80175011694257,SquareSignal,5,100,5,2,0,0.4
0.72,4.666792212098207,SquareSignal,5,100,5,2,0,0.4
0.73,6.125031930202096,SquareSignal,5,100,5,2,0,0.4
0.74,7.048883854544627,SquareSignal,5,100,5,2,0,0.4
0.75,-5.216169104436666,SquareSignal,5,100,5,2,0,0.4
0.76,-4.453928992355147,SquareSignal,5,100,5,2,0,0.4
0.77,-3.316489301661905,SquareSignal,5,100,5,2,0,0.4
0.78,-6.34652503922211,SquareSignal,5,100,5,2,0,0.4
0.79,-6.860712761482137,SquareSignal,5,100,5,2,0,0.4
0.8,-3.010957997387276,SquareSignal,5,100,5,2,0,0.4
0.81,-3.0295255958136584,SquareSignal,5,100,5,2,0,0.4
0.8200000000000001,-7.253992353866827,SquareSignal,5,100,5,2,0,0.4
0.8300000000000001,-3.758994957573486,SquareSignal,5,100,5,2,0,0.4
0.84,-7.247440636136662,SquareSignal,5,100,5,2,0,0.4
0.85,-6.650767617886148,SquareSignal,5,100,5,2,0,0.4
0.86,-4.2410960512747184,SquareSignal,5,100,5,2,0,0.4
0.87,-5.455418329792636,SquareSignal,5,100,5,2,0,0.4
0.88,-7.7274717186319695,SquareSignal,5,100,5,2,0,0.4
0.89,-6.460817387638134,SquareSignal,5,100,5,2,0,0.4
0.9,-3.9298218281643864,SquareSignal,5,100,5,2,0,0.4
0.91,-3.431071755514811,SquareSignal,5,100,5,2,0,0.4
0.92,-5.883193801751325,SquareSignal,5,100,5,2,0,0.4
0.93,-2.2926957849411695,SquareSignal,5,100,5,2,0,0.4
0.9400000000000001,-7.3781436028311305,SquareSignal,5,100,5,2,0,0.4
0.9500000000000001,-3.2778567058370562,SquareSignal,5,100,5,2,0,0.4
0.96,-5.310705787210347,SquareSignal,5,100,5,2,0,0.4
0.97,-7.491227754352602,SquareSignal,5,100,5,2,0,0.4
0.98,-2.380400691231682,SquareSignal,5,100,5,2,0,0.4
0.99,-3.8158176886088615,SquareSignal,5,100,5,2,0,0.4
1.0,1.841549476060651,SquareSignal,5,100,5,2,0,0.4
1.01,5.350748574669243,SquareSignal,5,100,5,2,0,0.4
1.02,5.875704184844431,SquareSignal,5,100,5,2,0,0.4
1.03,5.5372782813544195,SquareSignal,5,100,5,2,0,0.4
1.04,6.176411576562856,SquareSignal,5,100,5,2,0,0.4
1.05,3.2859086731197267,SquareSignal,5,100,5,2,0,0.4
1.06,3.918714276304651,SquareSignal,5,100,5,2,0,0.4
1.07,5.096352414873481,SquareSignal,5,100,5,2,0,0.4
1.08,4.8472249496787105,SquareSignal,5,100,5,2,0,0.4
1.09,7.9340913187856295,SquareSignal,5,100,5,2,0,0.4
1.1,6.7817295394072925,SquareSignal,5,100,5,2,0,0.4
1.11,6.21870989309657,SquareSignal,5,100,5,2,0,0.4
1.12,6.0691109358753,SquareSignal,5,100,5,2,0,0.4
1.1300000000000001,0.8951697253131199,SquareSignal,5,100,5,2,0,0.4
1.1400000000000001,3.6282500737220476,SquareSignal,5,100,5,2,0,0.4
1.1500000000000001,4.422223037551602,SquareSignal,5,100,5,2,0,0.4
1.16,5.579531345683774,SquareSignal,5,100,5,2,0,0.4
1.17,5.368127029169444,SquareSignal,5,100,5,2,0,0.4
1.18,4.551976018298014,SquareSignal,5,100,5,2,0,0.4
1.19,5.730536219441096,SquareSignal,5,100,5,2,0,0.4
1.2,4.283173801631026,SquareSignal,5,100,5,2,0,0.4
1.21,4.183133503730264,SquareSignal,5,100,5,2,0,0.4
1.22,5.202712986019168,SquareSignal,5,100,5,2,0,0.4
1.23,1.3992145526085382,SquareSignal,5,100,5,2,0,0.4
1.24,5.406901977864951,SquareSignal,5,100,5,2,0,0.4
1.25,-7.4523677273716356,SquareSignal,5,100,5,2,0,0.4
1.26,-7.173447759367198,SquareSignal,5,100,5,2,0,0.4
1.27,-7.063749555029295,SquareSignal,5,100,5,2,0,0.4
1.28,-10.301540548378544,SquareSignal,5,100,5,2,0,0.4
1.29,-6.034579442799957,SquareSignal,5,100,5,2,0,0.4
1.3,-5.287838438296837,SquareSignal,5,100,5,2,0,0.4
1.31,-6.139038247778819,SquareSignal,5,100,5,2,0,0.4
1.32,-5.960991457043845,SquareSignal,5,100,5,2,0,0.4
1.33,-5.894284429859428,SquareSignal,5,100,5,2,0,0.4
1.34,-5.029647268627174,SquareSignal,5,100,5,2,0,0.4
1.35,-5.599645763285359,SquareSignal,5,100,5,2,0,0.4
1.36,-2.999319077232703,SquareSignal,5,100,5,2,0,0.4
1.37,-4.422713135569202,SquareSignal,5,100,5,2,0,0.4
1.3800000000000001,-5.346244803333304,SquareSignal,5,100,5,2,0,0.4
1.3900000000000001,-2.2313609818388094,SquareSignal,5,100,5,2,0,0.4
1.4000000000000001,-4.260097594978223,SquareSignal,5,100,5,2,0,0.4
1.41,-5.8818677736720835,SquareSignal,5,100,5,2,0,0.4
1.42,-4.539081713216742,SquareSignal,5,100,5,2,0,0.4
1.43,-3.843729596306165,SquareSignal,5,100,5,2,0,0.4
1.44,-4.057923563480388,SquareSignal,5,100,5,2,0,0.4
1.45,-3.7367995730219468,SquareSignal,5,100,5,2,0,0.4
1.46,-4.490627741431958,SquareSignal,5,100,5,2,0,0.4
1.47,-5.498812095326802,SquareSignal,5,100,5,2,0,0.4
1.48,-4.287731334340858,SquareSignal,5,100,5,2,0,0.4
1.49,-5.298861962407714,SquareSignal,5,100,5,2,0,0.4
1.5,4.1879848377262,SquareSignal,5,100,5,2,0,0.4
1.51,3.3689703517998177,SquareSignal,5,100,5,2,0,0.4
1.52,4.915725477204762,SquareSignal,5,100,5,2,0,0.4
1.53,7.165016189046181,SquareSignal,5,100,5,2,0,0.4
1.54,5.0261261541536895,SquareSignal,5,100,5,2,0,0.4
1.55,8.14821427382881,SquareSignal,5,100,5,2,0,0.4
1.56,2.8965022510439895,SquareSignal,5,100,5,2,0,0.4
1.57,4.241676036729791,SquareSignal,5,100,5,2,0,0.4
1.58,2.627144282901746,SquareSignal,5,100,5,2,0,0.4
1.59,4.17632879717556,SquareSignal,5,100,5,2,0,0.4
1.6,1.2280198309354637,SquareSignal,5,100,5,2,0,0.4
1.61,6.720428514241935,SquareSignal,5,100,5,2,0,0.4
1.62,6.974359147113766,SquareSignal,5,100,5,2,0,0.4
1.6300000000000001,5.924845718657652,SquareSignal,5,100,5,2,0,0.4
1.6400000000000001,5.304004338244395,SquareSignal,5,100,5,2,0,0.4
1.6500000000000001,2.867379443388913,SquareSignal,5,100,5,2,0,0.4
1.6600000000000001,4.879800708848595,SquareSignal,5,100,5,2,0,0.4
1.67,7.018930654703526,SquareSignal,5,100,5,2,0,0.4
1.68,4.24052491080997,SquareSignal,5,100,5,2,0,0.4
1.69,3.608754406572965,SquareSignal,5,100,5,2,0,0.4
1.7,4.331258829613038,SquareSignal,5,100,5,2,0,0.4
1.71,7.657543135951126,SquareSignal,5,100,5,2,0,0.4
1.72,3.643815488132315,SquareSignal,5,100,5,2,0,0.4
1.73,6.571422624301957,SquareSignal,5,100,5,2,0,0.4
1.74,4.921121239889328,SquareSignal,5,100,5,2,0,0.4
1.75,-2.646518848515959,SquareSignal,5,100,5,2,0,0.4
1.76,-3.2595001270113344,SquareSignal,5,100,5,2,0,0.4
1.77,-6.553135600118363,SquareSignal,5,100,5,2,0,0.4
1.78,-3.1765833615342407,SquareSignal,5,100,5,2,0,0.4
1.79,-3.9071638185481037,SquareSignal,5,100,5,2,0,0.4
1.8,-5.800890178930395,SquareSignal,5,100,5,2,0,0.4
1.81,-1.629873436352423,SquareSignal,5,100,5,2,0,0.4
1.82,-9.033823674439608,SquareSignal,5,100,5,2,0,0.4
1.83,-6.836575052344841,SquareSignal,5,100,5,2,0,0.4
1.84,-3.6255082406444563,SquareSignal,5,100,5,2,0,0.4
1.85,-0.26223959190556645,SquareSignal,5,100,5,2,0,0.4
1.86,-4.594289136933959,SquareSignal,5,100,5,2,0,0.4
1.87,-5.842015437148018,SquareSignal,5,100,5,2,0,0.4
1.8800000000000001,-5.229683663228663,SquareSignal,5,100,5,2,0,0.4
1.8900000000000001,-6.143004501784283,SquareSignal,5,100,5,2,0,0.4
1.9000000000000001,-5.313594810067601,SquareSignal,5,100,5,2,0,0.4
1.9100000000000001,-2.848463366520819,SquareSignal,5,100,5,2,0,0.4
1.92,-4.1236536395565935,SquareSignal,5,100,5,2,0,0.4
1.93,-7.123888149533465,SquareSignal,5,100,5,2,0,0.4
1.94,-8.059344089698492,SquareSignal,5,100,5,2,0,0.4
1.95,-6.110283813703152,SquareSignal,5,100,5,2,0,0.4
1.96,-4.0919211192799985,SquareSignal,5,100,5,2,0,0.4
1.97,-6.123413979030612,SquareSignal,5,100,5,2,0,0.4
1.98,-4.546403012275128,SquareSignal,5,100,5,2,0,0.4
1.99,-6.937379750710352,SquareSignal,5,100,5,2,0,0.4
2.0,3.5759332312684533,SquareSignal,5,100,5,2,0,0.4
2.0100000000000002,4.151071111357647,SquareSignal,5,100,5,2,0,0.4
2.02,3.364890349254943,SquareSignal,5,100,5,2,0,0.4
2.0300000000000002,4.63512759803195,SquareSignal,5,100,5,2,0,0.4
2.04,3.4275006466209548,SquareSignal,5,100,5,2,0,0.4
2.05,7.958859566712104,SquareSignal,5,100,5,2,0,0.4
2.06,3.5437737726146743,SquareSignal,5,100,5,2,0,0.4
2.07,3.4612669956053734,SquareSignal,5,100,5,2,0,0.4
2.08,8.435381599405368,SquareSignal,5,100,5,2,0,0.4
2.09,3.1117313365916153,SquareSignal,5,100,5,2,0,0.4
2.1,4.07455644512651,SquareSignal,5,100,5,2,0,0.4
2.11,4.883121215881193,SquareSignal,5,100,5,2,0,0.4
2.12,1.3398285821288636,SquareSignal,5,100,5,2,0,0.4
2.13,2.6630804220043682,SquareSignal,5,100,5,2,0,0.4
2.14,7.090794678544091,SquareSignal,5,100,5,2,0,0.4
2.15,6.946450160506105,SquareSignal,5,100,5,2,0,0.4
2.16,4.441201339249841,SquareSignal,5,100,5,2,0,0.4
2.17,7.835563357212285,SquareSignal,5,100,5,2,0,0.4
2.18,2.1182147893382366,SquareSignal,5,100,5,2,0,0.4
2.19,6.227927573498401,SquareSignal,5,100,5,2,0,0.4
2.2,2.064246294176092,SquareSignal,5,100,5,2,0,0.4
2.21,9.417747596797296,SquareSignal,5,100,5,2,0,0.4
2.22,6.7699309723320065,SquareSignal,5,100,5,2,0,0.4
2.23,3.5771088510686897,SquareSignal,5,100,5,2,0,0.4
2.24,3.351456334237819,SquareSignal,5,100,5,2,0,0.4
2.25,-0.564322156610289,SquareSignal,5,100,5,2,0,0.4
2.2600000000000002,-4.469058486205476,SquareSignal,5,100,5,2,0,0.4
2.27,-5.041701302446533,SquareSignal,5,100,5,2,0,0.4
2.2800000000000002,-4.290954190808857,SquareSignal,5,100,5,2,0,0.4
2.29,-6.512347757639723,SquareSignal,5,100,5,2,0,0.4
2.3000000000000003,-4.641221243650115,SquareSignal,5,100,5,2,0,0.4
2.31,-7.420804718094333,SquareSignal,5,100,5,2,0,0.4
2.32,-9.642804412421704,SquareSignal,5,100,5,2,0,0.4
2.33,-3.453484181812229,SquareSignal,5,100,5,2,0,0.4
2.34,-9.082352523625762,SquareSignal,5,100,5,2,0,0.4
2.35,-8.00033349910587,SquareSignal,5,100,5,2,0,0.4
2.36,-4.743971645871331,SquareSignal,5,100,5,2,0,0.4
2.37,-5.305715981480401,SquareSignal,5,100,5,2,0,0.4
2.38,-10.160554437647487,SquareSignal,5,100,5,2,0,0.4
2.39,-6.072205930761744,SquareSignal,5,100,5,2,0,0.4
2.4,-3.7268075374995018,SquareSignal,5,100,5,2,0,0.4
2.41,-6.390851099691322,SquareSignal,5,100,5,2,0,0.4
2.42,-5.815784535001311,SquareSignal,5,100,5,2,0,0.4
2.43,-5.831785143863946,SquareSignal,5,100,5,2,0,0.4
2.44,-3.5419675871570266,SquareSignal,5,100,5,2,0,0.4
2.45,-3.750826408673076,SquareSignal,5,100,5,2,0,0.4
2.46,-3.639694588130177,SquareSignal,5,100,5,2,0,0.4
2.47,-7.538631668180516,SquareSignal,5,100,5,2,0,0.4
2.48,-4.9466449401898975,SquareSignal,5,100,5,2,0,0.4
2.49,-4.437524072151885,SquareSignal,5,100,5,2,0,0.4
2.5,2.784624510262004,SquareSignal,5,100,5,2,0,0.4
2.5100000000000002,1.2179035172413761,SquareSignal,5,100,5,2,0,0.4
2.52,6.606473132956297,SquareSignal,5,100,5,2,0,0.4
2.5300000000000002,5.2400770768993485,SquareSignal,5,100,5,2,0,0.4
2.54,7.132112632080066,SquareSignal,5,100,5,2,0,0.4
2.5500000000000003,5.775107580844341,SquareSignal,5,100,5,2,0,0.4
2.56,1.3934805688161078,SquareSignal,5,100,5,2,0,0.4
2.57,2.4397625922871318,SquareSignal,5,100,5,2,0,0.4
2.58,1.1200054307695306,SquareSignal,5,100,5,2,0,0.4
2.59,7.551707078936719,SquareSignal,5,100,5,2,0,0.4
2.6,3.463405509463054,SquareSignal,5,100,5,2,0,0.4
2.61,5.207877563224457,SquareSignal,5,100,5,2,0,0.4
2.62,4.102471992429496,SquareSignal,5,100,5,2,0,0.4
2.63,6.289665491850999,SquareSignal,5,100,5,2,0,0.4
2.64,5.013236350758859,SquareSignal,5,100,5,2,0,0.4
2.65,3.1693920144125003,SquareSignal,5,100,5,2,0,0.4
2.66,9.124446290328397,SquareSignal,5,100,5,2,0,0.4
2.67,1.4226935514932917,SquareSignal,5,100,5,2,0,0.4
2.68,4.043285858185657,SquareSignal,5,100,5,2,0,0.4
2.69,6.623601115039607,SquareSignal,5,100,5,2,0,0.4
2.7,5.103206949877554,SquareSignal,5,100,5,2,0,0.4
2.71,1.5340314730119107,SquareSignal,5,100,5,2,0,0.4
2.72,6.43682160260958,SquareSignal,5,100,5,2,0,0.4
2.73,6.243698884778693,SquareSignal,5,100,5,2,0,0.4
2.74,5.100995632173094,SquareSignal,5,100,5,2,0,0.4
2.75,-4.1384632585624885,SquareSignal,5,100,5,2,0,0.4
2.7600000000000002,-3.0721159193148844,SquareSignal,5,100,5,2,0,0.4
2.77,-2.401374005439521,SquareSignal,5,100,5,2,0,0.4
2.7800000000000002,-1.1918882411615122,SquareSignal,5,100,5,2,0,0.4
2.79,-4.881778951534488,SquareSignal,5,100,5,2,0,0.4
2.8000000000000003,-5.056448266054662,SquareSignal,5,100,5,2,0,0.4
2.81,-5.3652070261908165,SquareSignal,5,100,5,2,0,0.4
2.82,-5.781357736807974,SquareSignal,5,100,5,2,0,0.4
2.83,-5.536172375249361,SquareSignal,5,100,5,2,0,0.4
2.84,-5.565459059072543,SquareSignal,5,100,5,2,0,0.4
2.85,-1.3095521587982089,SquareSignal,5,100,5,2,0,0.4
2.86,-3.209760583778407,SquareSignal,5,100,5,2,0,0.4
2.87,-2.4218974377078073,SquareSignal,5,100,5,2,0,0.4
2.88,-7.660079190453396,SquareSignal,5,100,5,2,0,0.4
2.89,-6.051911966066376,SquareSignal,5,100,5,2,0,0.4
2.9,0.02221013662962079,SquareSignal,5,100,5,2,0,0.4
2.91,-3.253877971085847,SquareSignal,5,100,5,2,0,0.4
2.92,-5.556511375265311,SquareSignal,5,100,5,2,0,0.4
2.93,-4.978494688370474,SquareSignal,5,100,5,2,0,0.4
2.94,-4.3652454630000275,SquareSignal,5,100,5,2,0,0.4
2.95,-4.694831847949883,SquareSignal,5,100,5,2,0,0.4
2.96,-0.5726956575211188,SquareSignal,5,100,5,2,0,0.4
2.97,-5.124792371016889,SquareSignal,5,100,5,2,0,0.4
2.98,-7.006507777150893,SquareSignal,5,100,5,2,0,0.4
2.99,-6.874056952044617,SquareSignal,5,100,5,2,0,0.4
3.0,1.9082124230373654,SquareSignal,5,100,5,2,0,0.4
3.0100000000000002,3.5822824426490882,SquareSignal,5,100,5,2,0,0.4
3.02,6.775835700813847,SquareSignal,5,100,5,2,0,0.4
3.0300000000000002,5.017522395470061,SquareSignal,5,100,5,2,0,0.4
3.04,7.075363486827417,SquareSignal,5,100,5,2,0,0.4
3.0500000000000003,4.044409516598798,SquareSignal,5,100,5,2,0,0.4
3.06,3.9803727941036966,SquareSignal,5,100,5,2,0,0.4
3.0700000000000003,4.634729395603352,SquareSignal,5,100,5,2,0,0.4
3.08,11.56478722938753,SquareSignal,5,100,5,2,0,0.4
3.09,3.9298080808907567,SquareSignal,5,100,5,2,0,0.4
3.1,5.374719469816593,SquareSignal,5,100,5,2,0,0.4
3.11,6.443744180730242,SquareSignal,5,100,5,2,0,0.4
3.12,3.0420934149902177,SquareSignal,5,100,5,2,0,0.4
3.13,2.290747270494183,SquareSignal,5,100,5,2,0,0.4
3.14,4.719246806154034,SquareSignal,5,100,5,2,0,0.4
3.15,5.687508157209363,SquareSignal,5,100,5,2,0,0.4
3.16,2.7861518830655805,SquareSignal,5,100,5,2,0,0.4
3.17,2.7592595144803793,SquareSignal,5,100,5,2,0,0.4
3.18,7.553967275352303,SquareSignal,5,100,5,2,0,0.4
3.19,6.965309666303741,SquareSignal,5,100,5,2,0,0.4
3.2,8.643979978664193,SquareSignal,5,100,5,2,0,0.4
3.21,5.307229193316026,SquareSignal,5,100,5,2,0,0.4
3.22,4.466763257866213,SquareSignal,5,100,5,2,0,0.4
3.23,5.876430520744143,SquareSignal,5,100,5,2,0,0.4
3.24,3.6308385148584295,SquareSignal,5,100,5,2,0,0.4
3.25,-7.457373709981455,SquareSignal,5,100,5,2,0,0.4
3.2600000000000002,-5.9790505132649665,SquareSignal,5,100,5,2,0,0.4
3.27,-2.1975452312255217,SquareSignal,5,100,5,2,0,0.4
3.2800000000000002,-5.042841408138382,SquareSignal,5,100,5,2,0,0.4
3.29,-3.7813716564168294,SquareSignal,5,100,5,2,0,0.4
3.3000000000000003,-1.053657837690472,SquareSignal,5,100,5,2,0,0.4
3.31,-6.735615148208269,SquareSignal,5,100,5,2,0,0.4
3.3200000000000003,-4.909951639680216,SquareSignal,5,100,5,2,0,0.4
3.33,-6.580586693456677,SquareSignal,5,100,5,2,0,0.4
3.34,-4.689861659907267,SquareSignal,5,100,5,2,0,0.4
3.35,-6.069505520577597,SquareSignal,5,100,5,2,0,0.4
3.36,-4.640933715965225,SquareSignal,5,100,5,2,0,0.4
3.37,-5.488037430937809,SquareSignal,5,100,5,2,0,0.4
3.38,-4.160894860344782,SquareSignal,5,100,5,2,0,0.4
3.39,-5.885828828436496,SquareSignal,5,100,5,2,0,0.4
3.4,-4.863524586404712,SquareSignal,5,100,5,2,0,0.4
3.41,-2.0740081542296323,SquareSignal,5,100,5,2,0,0.4
3.42,-3.286398950376581,SquareSignal,5,100,5,2,0,0.4
3.43,-5.932781951349782,SquareSignal,5,100,5,2,0,0.4
3.44,-6.400712581458707,SquareSignal,5,100,5,2,0,0.4
3.45,-9.582040477494893,SquareSignal,5,100,5,2,0,0.4
3.46,-4.102322935216048,SquareSignal,5,100,5,2,0,0.4
3.47,-5.930713492726114,SquareSignal,5,100,5,2,0,0.4
3.48,-4.2457880728812,SquareSignal,5,100,5,2,0,0.4
3.49,-5.545064035591381,SquareSignal,5,100,5,2,0,0.4
3.5,3.492080624453592,SquareSignal,5,100,5,2,0,0.4
3.5100000000000002,5.546959216866919,SquareSignal,5,100,5,2,0,0.4
3.52,3.945038342912211,SquareSignal,5,100,5,2,0,0.4
3.5300000000000002,4.8620972937046645,SquareSignal,5,100,5,2,0,0.4
3.54,4.4115349901241405,SquareSignal,5,100,5,2,0,0.4
3.5500000000000003,4.238070232309101,SquareSignal,5,100,5,2,0,0.4
3.56,5.968774226513641,SquareSignal,5,100,5,2,0,0.4
3.5700000000000003,4.948899737469526,SquareSignal,5,100,5,2,0,0.4
3.58,6.545389331866619,SquareSignal,5,100,5,2,0,0.4
3.59,3.8060527739159005,SquareSignal,5,100,5,2,0,0.4
3.6,6.28062022441669,SquareSignal,5,100,5,2,0,0.4
3.61,5.908086005004646,SquareSignal,5,100,5,2,0,0.4
3.62,2.8402664769182655,SquareSignal,5,100,5,2,0,0.4
3.63,3.9406970027586077,SquareSignal,5,100,5,2,0,0.4
3.64,5.299307208807907,SquareSignal,5,100,5,2,0,0.4
3.65,3.200366792820421,SquareSignal,5,100,5,2,0,0.4
3.66,5.390874026132255,SquareSignal,5,100,5,2,0,0.4
3.67,3.002458263762818,SquareSignal,5,100,5,2,0,0.4
3.68,2.1629318232795147,SquareSignal,5,100,5,2,0,0.4
3.69,6.344953721269077,SquareSignal,5,100,5,2,0,0.4
3.7,6.320130134372455,SquareSignal,5,100,5,2,0,0.4
3.71,8.378573584310654,SquareSignal,5,100,5,2,0,0.4
3.72,6.456317765626907,SquareSignal,5,100,5,2,0,0.4
3.73,5.204200087422497,SquareSignal,5,100,5,2,0,0.4
3.74,9.269525069237602,SquareSignal,5,100,5,2,0,0.4
3.75,-2.9860547677009257,SquareSignal,5,100,5,2,0,0.4
3.7600000000000002,-4.902389368203091,SquareSignal,5,100,5,2,0,0.4
3.77,-5.719600492588574,SquareSignal,5,100,5,2,0,0.4
3.7800000000000002,-1.9512230667072785,SquareSignal,5,100,5,2,0,0.4
3.79,-1.1932986781005783,SquareSignal,5,100,5,2,0,0.4
3.8000000000000003,-11.022975804153914,SquareSignal,5,100,5,2,0,0.4
3.81,-7.410895148943538,SquareSignal,5,100,5,2,0,0.4
3.8200000000000003,-7.717049377604462,SquareSignal,5,100,5,2,0,0.4
3.83,-5.347583277688785,SquareSignal,5,100,5,2,0,0.4
3.84,-3.81152027107008,SquareSignal,5,100,5,2,0,0.4
3.85,-3.104011858088869,SquareSignal,5,100,5,2,0,0.4
3.86,-1.621974450520126,SquareSignal,5,100,5,2,0,0.4
3.87,-4.414655193356868,SquareSignal,5,100,5,2,0,0.4
3.88,-2.7642260142317485,SquareSignal,5,100,5,2,0,0.4
3.89,-5.0632280501234845,SquareSignal,5,100,5,2,0,0.4
3.9,-2.501854663632276,SquareSignal,5,100,5,2,0,0.4
3.91,-2.9862150245525925,SquareSignal,5,100,5,2,0,0.4
3.92,-0.06249306757523865,SquareSignal,5,100,5,2,0,0.4
3.93,-4.5925048023859825,SquareSignal,5,100,5,2,0,0.4
3.94,-6.124221269515115,SquareSignal,5,100,5,2,0,0.4
3.95,-3.394687200669339,SquareSignal,5,100,5,2,0,0.4
3.96,-1.374516908707073,SquareSignal,5,100,5,2,0,0.4
3.97,-4.2302855846030365,SquareSignal,5,100,5,2,0,0.4
3.98,-6.73294398964326,SquareSignal,5,100,5,2,0,0.4
3.99,-5.425737593373834,SquareSignal,5,100,5,2,0,0.4
4.0,4.64378538516227,SquareSignal,5,100,5,2,0,0.4
4.01,8.176873047911887,SquareSignal,5,100,5,2,0,0.4
4.0200000000000005,5.852166576917745,SquareSignal,5,100,5,2,0,0.4
4.03,5.125229330365858,SquareSignal,5,100,5,2,0,0.4
4.04,6.477643454103131,SquareSignal,5,100,5,2,0,0.4
