time,amplitude_data,type,duration,sample_rate,amplitude,frequency,phase,noise
0.85,-1.5902059320459925,SquareSignal,5,100,1,2,0,0.4
0.86,-1.6634684029410651,SquareSignal,5,100,1,2,0,0.4
0.87,-1.3857423863737268,SquareSignal,5,100,1,2,0,0.4
0.88,-0.7820989809379647,SquareSignal,5,100,1,2,0,0.4
0.89,-1.4006691908135886,SquareSignal,5,100,1,2,0,0.4
0.9,-1.2396236384657375,SquareSignal,5,100,1,2,0,0.4
0.91,-1.1433548393428299,SquareSignal,5,100,1,2,0,0.4
0.92,-0.9493914919191286,SquareSignal,5,100,1,2,0,0.4
0.93,-1.2420448140065075,SquareSignal,5,100,1,2,0,0.4
0.9400000000000001,-1.734535815341816,SquareSignal,5,100,1,2,0,0.4
0.9500000000000001,-1.6783890321632167,SquareSignal,5,100,1,2,0,0.4
0.96,-1.357934597775527,SquareSignal,5,100,1,2,0,0.4
0.97,-0.5892992071642053,SquareSignal,5,100,1,2,0,0.4
0.98,0.03321652798439145,SquareSignal,5,100,1,2,0,0.4
0.99,-1.5683868251235737,SquareSignal,5,100,1,2,0,0.4
1.0,0.8855398749483349,SquareSignal,5,100,1,2,0,0.4
1.01,0.9322659050739093,SquareSignal,5,100,1,2,0,0.4
1.02,0.6309739319751075,SquareSignal,5,100,1,2,0,0.4
1.03,1.5044099473999073,SquareSignal,5,100,1,2,0,0.4
1.04,0.9574528090560476,SquareSignal,5,100,1,2,0,0.4
1.05,0.7987577329622818,SquareSignal,5,100,1,2,0,0.4
1.06,1.19430114487528,SquareSignal,5,100,1,2,0,0.4
1.07,0.9277852695492883,SquareSignal,5,100,1,2,0,0.4
1.08,0.8630696446135204,SquareSignal,5,100,1,2,0,0.4
1.09,0.629920015095727,SquareSignal,5,100,1,2,0,0.4
1.1,0.9006464349281524,SquareSignal,5,100,1,2,0,0.4
1.11,1.6683858001531666,SquareSignal,5,100,1,2,0,0.4
1.12,0.945123159809937,SquareSignal,5,100,1,2,0,0.4
1.1300000000000001,0.7864990265316989,SquareSignal,5,100,1,2,0,0.4
1.1400000000000001,1.285432982194253,SquareSignal,5,100,1,2,0,0.4
1.1500000000000001,0.9447199182361931,SquareSignal,5,100,1,2,0,0.4
1.16,0.5156351901502558,SquareSignal,5,100,1,2,0,0.4
1.17,1.2869530412957078,SquareSignal,5,100,1,2,0,0.4
1.18,0.21229041475401078,SquareSignal,5,100,1,2,0,0.4
1.19,0.9015827977305799,SquareSignal,5,100,1,2,0,0.4
1.2,0.5471631890648099,SquareSignal,5,100,1,2,0,0.4
1.21,0.6426842744919583,SquareSignal,5,100,1,2,0,0.4
1.22,1.7724910182144091,SquareSignal,5,100,1,2,0,0.4
1.23,0.7287790270795915,SquareSignal,5,100,1,2,0,0.4
1.24,1.1607818503257514,SquareSignal,5,100,1,2,0,0.4
1.25,-1.5316010086080007,SquareSignal,5,100,1,2,0,0.4
1.26,-1.0713406683370448,SquareSignal,5,100,1,2,0,0.4
1.27,-0.7115075876866086,SquareSignal,5,100,1,2,0,0.4
1.28,-0.39140522981280135,SquareSignal,5,100,1,2,0,0.4
1.29,-1.0042381402982263,SquareSignal,5,100,1,2,0,0.4
1.3,-0.7681239113134585,SquareSignal,5,100,1,2,0,0.4
1.31,-1.8456146041383372,SquareSignal,5,100,1,2,0,0.4
1.32,-1.399900337043321,SquareSignal,5,100,1,2,0,0.4
1.33,-0.5051477223091387,SquareSignal,5,100,1,2,0,0.4
1.34,-0.6131991333102047,SquareSignal,5,100,1,2,0,0.4
1.35,-1.4001498060668154,SquareSignal,5,100,1,2,0,0.4
1.36,-0.5810439308462851,SquareSignal,5,100,1,2,0,0.4
1.37,-0.5407695435884627,SquareSignal,5,100,1,2,0,0.4
1.3800000000000001,-1.2795549784147953,SquareSignal,5,100,1,2,0,0.4
1.3900000000000001,-1.2979617015095644,SquareSignal,5,100,1,2,0,0.4
1.4000000000000001,-1.2815617584283236,SquareSignal,5,100,1,2,0,0.4
1.41,-0.9855522435388314,SquareSignal,5,100,1,2,0,0.4
1.42,-1.2716429966560343,SquareSignal,5,100,1,2,0,0.4
1.43,-1.5658918739215157,SquareSignal,5,100,1,2,0,0.4
1.44,-0.6427994367553962,SquareSignal,5,100,1,2,0,0.4
1.45,-0.4468997837284737,SquareSignal,5,100,1,2,0,0.4
1.46,-0.2281565477076365,SquareSignal,5,100,1,2,0,0.4
1.47,-0.4176371269560183,SquareSignal,5,100,1,2,0,0.4
1.48,-1.382419938388763,SquareSignal,5,100,1,2,0,0.4
1.49,-0.9823456643609741,SquareSignal,5,100,1,2,0,0.4
1.5,0.8934133544674647,SquareSignal,5,100,1,2,0,0.4
1.51,1.2418849585762701,SquareSignal,5,100,1,2,0,0.4
1.52,1.237724737305703,SquareSignal,5,100,1,2,0,0.4
1.53,1.1869720198214375,SquareSignal,5,100,1,2,0,0.4
1.54,1.6028660596382722,SquareSignal,5,100,1,2,0,0.4
1.55,0.8352180400327014,SquareSignal,5,100,1,2,0,0.4
1.56,0.3867194063082793,SquareSignal,5,100,1,2,0,0.4
1.57,1.0623067918366202,SquareSignal,5,100,1,2,0,0.4
1.58,0.9104793667889868,SquareSignal,5,100,1,2,0,0.4
1.59,1.4940038771300024,SquareSignal,5,100,1,2,0,0.4
1.6,1.1505861117213336,SquareSignal,5,100,1,2,0,0.4
1.61,1.7061390214556673,SquareSignal,5,100,1,2,0,0.4
1.62,1.3893380093759078,SquareSignal,5,100,1,2,0,0.4
1.6300000000000001,0.8392005141068017,SquareSignal,5,100,1,2,0,0.4
1.6400000000000001,1.715800441136705,SquareSignal,5,100,1,2,0,0.4
1.6500000000000001,0.5930350671844054,SquareSignal,5,100,1,2,0,0.4
1.6600000000000001,1.425341848529643,SquareSignal,5,100,1,2,0,0.4
1.67,1.0569237877762927,SquareSignal,5,100,1,2,0,0.4
1.68,1.3274347994264548,SquareSignal,5,100,1,2,0,0.4
1.69,0.950625768252344,SquareSignal,5,100,1,2,0,0.4
1.7,0.569120707530266,SquareSignal,5,100,1,2,0,0.4
1.71,0.7599815754658833,SquareSignal,5,100,1,2,0,0.4
1.72,0.35222132546194407,SquareSignal,5,100,1,2,0,0.4
1.73,1.0745880449385412,SquareSignal,5,100,1,2,0,0.4
1.74,0.23186481659024494,SquareSignal,5,100,1,2,0,0.4
1.75,-1.0535904949064097,SquareSignal,5,100,1,2,0,0.4
1.76,-1.1144376119126913,SquareSignal,5,100,1,2,0,0.4
1.77,-0.3959246715155541,SquareSignal,5,100,1,2,0,0.4
1.78,-0.4093090851843495,SquareSignal,5,100,1,2,0,0.4
1.79,-1.0955798290507708,SquareSignal,5,100,1,2,0,0.4
1.8,-1.331236428689344,SquareSignal,5,100,1,2,0,0.4
1.81,-0.9350411691889323,SquareSignal,5,100,1,2,0,0.4
1.82,-1.174187918939992,SquareSignal,5,100,1,2,0,0.4
1.83,-1.1762917462965712,SquareSignal,5,100,1,2,0,0.4
1.84,-0.8356468453121549,SquareSignal,5,100,1,2,0,0.4
1.85,-1.547636926374179,SquareSignal,5,100,1,2,0,0.4
1.86,-0.23203294726210988,SquareSignal,5,100,1,2,0,0.4
1.87,-0.6463709534946209,SquareSignal,5,100,1,2,0,0.4
1.8800000000000001,-0.7780983781173015,SquareSignal,5,100,1,2,0,0.4
1.8900000000000001,-1.4247915829579498,SquareSignal,5,100,1,2,0,0.4
1.9000000000000001,-0.1993424179896326,SquareSignal,5,100,1,2,0,0.4
1.9100000000000001,-1.282577599486001,SquareSignal,5,100,1,2,0,0.4
1.92,-1.5315063482852407,SquareSignal,5,100,1,2,0,0.4
1.93,-0.4328520045379849,SquareSignal,5,100,1,2,0,0.4
1.94,-0.7844849297023542,SquareSignal,5,100,1,2,0,0.4
1.95,-0.37712130347771744,SquareSignal,5,100,1,2,0,0.4
1.96,-0.6060193799857695,SquareSignal,5,100,1,2,0,0.4
1.97,-0.9015237375299763,SquareSignal,5,100,1,2,0,0.4
1.98,-0.8812080596573675,SquareSignal,5,100,1,2,0,0.4
1.99,-0.9767744100804132,SquareSignal,5,100,1,2,0,0.4
2.0,0.5424697811667041,SquareSignal,5,100,1,2,0,0.4
2.0100000000000002,0.34030224475394943,SquareSignal,5,100,1,2,0,0.4
2.02,0.20590308565770887,SquareSignal,5,100,1,2,0,0.4
2.0300000000000002,1.01046601033299,SquareSignal,5,100,1,2,0,0.4
2.04,0.5885530146200442,SquareSignal,5,100,1,2,0,0.4
2.05,1.4961108053209942,SquareSignal,5,100,1,2,0,0.4
2.06,1.4358022357592841,SquareSignal,5,100,1,2,0,0.4
2.07,0.7010241958279058,SquareSignal,5,100,1,2,0,0.4
2.08,1.178090928090791,SquareSignal,5,100,1,2,0,0.4
2.09,1.3303975493584534,SquareSignal,5,100,1,2,0,0.4
2.1,0.7534162525831444,SquareSignal,5,100,1,2,0,0.4
2.11,1.2274215847932943,SquareSignal,5,100,1,2,0,0.4
2.12,0.9820676766634834,SquareSignal,5,100,1,2,0,0.4
2.13,1.4721851176519813,SquareSignal,5,100,1,2,0,0.4
2.14,1.4968709941562424,SquareSignal,5,100,1,2,0,0.4
2.15,1.4369838176066891,SquareSignal,5,100,1,2,0,0.4
2.16,0.8206773333371947,SquareSignal,5,100,1,2,0,0.4
2.17,1.7212195438248794,SquareSignal,5,100,1,2,0,0.4
2.18,1.0742202644006957,SquareSignal,5,100,1,2,0,0.4
2.19,1.5626809436410058,SquareSignal,5,100,1,2,0,0.4
2.2,1.2876416363316512,SquareSignal,5,100,1,2,0,0.4
2.21,1.2172838071674343,SquareSignal,5,100,1,2,0,0.4
2.22,0.8106361743451022,SquareSignal,5,100,1,2,0,0.4
2.23,0.7964366646213183,SquareSignal,5,100,1,2,0,0.4
2.24,0.8831564473129498,SquareSignal,5,100,1,2,0,0.4
2.25,-1.8356630088431647,SquareSignal,5,100,1,2,0,0.4
2.2600000000000002,-0.8599888681238443,SquareSignal,5,100,1,2,0,0.4
2.27,-2.0181270198406587,SquareSignal,5,100,1,2,0,0.4
2.2800000000000002,-0.825321134900976,SquareSignal,5,100,1,2,0,0.4
2.29,-1.3919736965090137,SquareSignal,5,100,1,2,0,0.4
2.3000000000000003,-0.883373794343698,SquareSignal,5,100,1,2,0,0.4
2.31,-0.9790247385050872,SquareSignal,5,100,1,2,0,0.4
2.32,-0.8253392042580356,SquareSignal,5,100,1,2,0,0.4
2.33,-2.0588256661290005,SquareSignal,5,100,1,2,0,0.4
2.34,-2.007246432816606,SquareSignal,5,100,1,2,0,0.4
2.35,-0.9872780382816008,SquareSignal,5,100,1,2,0,0.4
2.36,-0.9169489835853148,SquareSignal,5,100,1,2,0,0.4
2.37,-0.8663618634092829,SquareSignal,5,100,1,2,0,0.4
2.38,-0.9473666119409957,SquareSignal,5,100,1,2,0,0.4
2.39,-0.8647399648983644,SquareSignal,5,100,1,2,0,0.4
2.4,-1.5618808593367333,SquareSignal,5,100,1,2,0,0.4
2.41,-1.5325154983824278,SquareSignal,5,100,1,2,0,0.4
2.42,-1.2375555652806993,SquareSignal,5,100,1,2,0,0.4
2.43,-0.8084693132593906,SquareSignal,5,100,1,2,0,0.4
2.44,-1.0231920646069657,SquareSignal,5,100,1,2,0,0.4
2.45,-1.097850573192729,SquareSignal,5,100,1,2,0,0.4
2.46,-1.1026770534918415,SquareSignal,5,100,1,2,0,0.4
2.47,-1.1375889110514505,SquareSignal,5,100,1,2,0,0.4
2.48,-1.5751859106644561,SquareSignal,5,100,1,2,0,0.4
2.49,-1.1804246235827764,SquareSignal,5,100,1,2,0,0.4
2.5,-0.11841895868723418,SquareSignal,5,100,1,2,0,0.4
2.5100000000000002,1.0057988420956125,SquareSignal,5,100,1,2,0,0.4
2.52,0.9875858362120132,SquareSignal,5,100,1,2,0,0.4
2.5300000000000002,1.4450674824367165,SquareSignal,5,100,1,2,0,0.4
2.54,1.6817724797696694,SquareSignal,5,100,1,2,0,0.4
2.5500000000000003,1.3593758174288761,SquareSignal,5,100,1,2,0,0.4
2.56,1.1080665920482096,SquareSignal,5,100,1,2,0,0.4
2.57,1.7355415618931895,SquareSignal,5,100,1,2,0,0.4
2.58,1.7791267414728384,SquareSignal,5,100,1,2,0,0.4
2.59,1.2543516238724841,SquareSignal,5,100,1,2,0,0.4
2.6,0.801565775141862,SquareSignal,5,100,1,2,0,0.4
2.61,1.3967238059386307,SquareSignal,5,100,1,2,0,0.4
2.62,0.9731637745671932,SquareSignal,5,100,1,2,0,0.4
2.63,1.9859086845004292,SquareSignal,5,100,1,2,0,0.4
2.64,0.914427179926531,SquareSignal,5,100,1,2,0,0.4
2.65,1.7423773595959706,SquareSignal,5,100,1,2,0,0.4
2.66,0.37062460482945014,SquareSignal,5,100,1,2,0,0.4
2.67,1.1986513807780896,SquareSignal,5,100,1,2,0,0.4
2.68,0.4795928840777268,SquareSignal,5,100,1,2,0,0.4
2.69,0.7264832149772624,SquareSignal,5,100,1,2,0,0.4
2.7,1.3188816515109627,SquareSignal,5,100,1,2,0,0.4
2.71,0.42871491550677876,SquareSignal,5,100,1,2,0,0.4
2.72,0.9036546066560838,SquareSignal,5,100,1,2,0,0.4
2.73,0.10729743328101382,SquareSignal,5,100,1,2,0,0.4
2.74,0.22526954133306132,SquareSignal,5,100,1,2,0,0.4
2.75,-0.8695469405402464,SquareSignal,5,100,1,2,0,0.4
2.7600000000000002,-0.8951261245949037,SquareSignal,5,100,1,2,0,0.4
2.77,-1.1622996127406067,SquareSignal,5,100,1,2,0,0.4
2.7800000000000002,-0.9833522965563775,SquareSignal,5,100,1,2,0,0.4
2.79,-1.36820460890005,SquareSignal,5,100,1,2,0,0.4
2.8000000000000003,-1.3756340421648356,SquareSignal,5,100,1,2,0,0.4
2.81,-0.69812394509401,SquareSignal,5,100,1,2,0,0.4
2.82,-1.2125890193627407,SquareSignal,5,100,1,2,0,0.4
2.83,-1.3928922006416746,SquareSignal,5,100,1,2,0,0.4
2.84,-1.8204423121344533,SquareSignal,5,100,1,2,0,0.4
2.85,-1.9544053731960291,SquareSignal,5,100,1,2,0,0.4
2.86,-1.796427212456707,SquareSignal,5,100,1,2,0,0.4
2.87,-0.40832077718476345,SquareSignal,5,100,1,2,0,0.4
2.88,-1.6512303111258064,SquareSignal,5,100,1,2,0,0.4
2.89,-0.6997352748633588,SquareSignal,5,100,1,2,0,0.4
2.9,-1.068851069158264,SquareSignal,5,100,1,2,0,0.4
2.91,-1.5197423231119278,SquareSignal,5,100,1,2,0,0.4
2.92,-0.7987759656196932,SquareSignal,5,100,1,2,0,0.4
2.93,-1.0863961202354542,SquareSignal,5,100,1,2,0,0.4
2.94,-0.9504323545749497,SquareSignal,5,100,1,2,0,0.4
2.95,-0.8414308169282759,SquareSignal,5,100,1,2,0,0.4
2.96,-1.7214482864615523,SquareSignal,5,100,1,2,0,0.4
2.97,-0.19140421821184395,SquareSignal,5,100,1,2,0,0.4
2.98,-0.7686053647855438,SquareSignal,5,100,1,2,0,0.4
2.99,-1.0161407270497163,SquareSignal,5,100,1,2,0,0.4
3.0,1.2760448790747103,SquareSignal,5,100,1,2,0,0.4
3.0100000000000002,0.8260149043510951,SquareSignal,5,100,1,2,0,0.4
3.02,0.9462323821437226,SquareSignal,5,100,1,2,0,0.4
3.0300000000000002,1.3705859679584829,SquareSignal,5,100,1,2,0,0.4
3.04,1.044454524243374,SquareSignal,5,100,1,2,0,0.4
3.0500000000000003,1.0806872263110703,SquareSignal,5,100,1,2,0,0.4
3.06,0.5334752533154145,SquareSignal,5,100,1,2,0,0.4
3.0700000000000003,1.2940479460184129,SquareSignal,5,100,1,2,0,0.4
3.08,0.5147388689466117,SquareSignal,5,100,1,2,0,0.4
3.09,1.194411666797313,SquareSignal,5,100,1,2,0,0.4
3.1,0.4561529431901431,SquareSignal,5,100,1,2,0,0.4
3.11,0.8921519211936797,SquareSignal,5,100,1,2,0,0.4
3.12,1.0229780409346203,SquareSignal,5,100,1,2,0,0.4
3.13,1.4095540573619667,SquareSignal,5,100,1,2,0,0.4
3.14,0.8775087389387138,SquareSignal,5,100,1,2,0,0.4
3.15,0.8401473967985191,SquareSignal,5,100,1,2,0,0.4
3.16,1.158716646077962,SquareSignal,5,100,1,2,0,0.4
3.17,0.9863947945038697,SquareSignal,5,100,1,2,0,0.4
3.18,1.516235985647069,SquareSignal,5,100,1,2,0,0.4
3.19,1.4670253027363167,SquareSignal,5,100,1,2,0,0.4
3.2,0.9775108948853887,SquareSignal,5,100,1,2,0,0.4
3.21,0.33117561419706953,SquareSignal,5,100,1,2,0,0.4
3.22,0.9992849069570359,SquareSignal,5,100,1,2,0,0.4
3.23,1.459669274605706,SquareSignal,5,100,1,2,0,0.4
3.24,1.2998417842738434,SquareSignal,5,100,1,2,0,0.4
3.25,-0.6546765726471755,SquareSignal,5,100,1,2,0,0.4
3.2600000000000002,-0.42610039787231224,SquareSignal,5,100,1,2,0,0.4
3.27,-1.0588549991249832,SquareSignal,5,100,1,2,0,0.4
3.2800000000000002,-0.4729463179922506,SquareSignal,5,100,1,2,0,0.4
3.29,-1.5095601049230227,SquareSignal,5,100,1,2,0,0.4
3.3000000000000003,-0.4978508021616779,SquareSignal,5,100,1,2,0,0.4
3.31,-1.3618142867838958,SquareSignal,5,100,1,2,0,0.4
3.3200000000000003,-1.234214584000794,SquareSignal,5,100,1,2,0,0.4
3.33,-1.016169208041798,SquareSignal,5,100,1,2,0,0.4
3.34,-0.9311058008638643,SquareSignal,5,100,1,2,0,0.4
3.35,-0.990320494500758,SquareSignal,5,100,1,2,0,0.4
3.36,-0.9940549642256226,SquareSignal,5,100,1,2,0,0.4
3.37,-1.5605340077223717,SquareSignal,5,100,1,2,0,0.4
3.38,-0.8910028883175392,SquareSignal,5,100,1,2,0,0.4
3.39,-1.7113471333618098,SquareSignal,5,100,1,2,0,0.4
3.4,-1.1011914401702765,SquareSignal,5,100,1,2,0,0.4
3.41,-1.2269572240438884,SquareSignal,5,100,1,2,0,0.4
3.42,-0.39135328901500477,SquareSignal,5,100,1,2,0,0.4
3.43,-0.7761592253166065,SquareSignal,5,100,1,2,0,0.4
3.44,-1.3137320442988354,SquareSignal,5,100,1,2,0,0.4
3.45,-1.3418815365458845,SquareSignal,5,100,1,2,0,0.4
3.46,-0.9059185829286197,SquareSignal,5,100,1,2,0,0.4
3.47,-1.1551123291542809,SquareSignal,5,100,1,2,0,0.4
3.48,-0.20120120390924856,SquareSignal,5,100,1,2,0,0.4
3.49,-1.422690519566361,SquareSignal,5,100,1,2,0,0.4
3.5,0.6896891544391108,SquareSignal,5,100,1,2,0,0.4
3.5100000000000002,1.1850215856529642,SquareSignal,5,100,1,2,0,0.4
3.52,0.6654540635446062,SquareSignal,5,100,1,2,0,0.4
3.5300000000000002,1.1158043849532995,SquareSignal,5,100,1,2,0,0.4
3.54,0.03907569427523694,SquareSignal,5,100,1,2,0,0.4
3.5500000000000003,1.286345382386221,SquareSignal,5,100,1,2,0,0.4
3.56,0.8718571387840722,SquareSignal,5,100,1,2,0,0.4
3.5700000000000003,0.75310044043396,SquareSignal,5,100,1,2,0,0.4
3.58,0.7955860538299457,SquareSignal,5,100,1,2,0,0.4
3.59,0.8379753865881456,SquareSignal,5,100,1,2,0,0.4
3.6,0.9803390580594016,SquareSignal,5,100,1,2,0,0.4
3.61,1.592637152364948,SquareSignal,5,100,1,2,0,0.4
3.62,0.7354558139508961,SquareSignal,5,100,1,2,0,0.4
3.63,1.4924351659464998,SquareSignal,5,100,1,2,0,0.4
3.64,1.2421851999732252,SquareSignal,5,100,1,2,0,0.4
3.65,1.261503305027245,SquareSignal,5,100,1,2,0,0.4
3.66,1.3615102361246936,SquareSignal,5,100,1,2,0,0.4
3.67,0.7755622472509296,SquareSignal,5,100,1,2,0,0.4
3.68,0.3680841843925501,SquareSignal,5,100,1,2,0,0.4
3.69,0.29910748385480423,SquareSignal,5,100,1,2,0,0.4
3.7,0.9714343129261422,SquareSignal,5,100,1,2,0,0.4
3.71,1.1882450636790538,SquareSignal,5,100,1,2,0,0.4
3.72,1.5163600466243778,SquareSignal,5,100,1,2,0,0.4
3.73,0.8216703651428302,SquareSignal,5,100,1,2,0,0.4
3.74,0.9019795485911565,SquareSignal,5,100,1,2,0,0.4
3.75,-0.8232815015626201,SquareSignal,5,100,1,2,0,0.4
3.7600000000000002,-1.2332186782138623,SquareSignal,5,100,1,2,0,0.4
3.77,-1.651953116310962,SquareSignal,5,100,1,2,0,0.4
3.7800000000000002,-1.151551339597546,SquareSignal,5,100,1,2,0,0.4
3.79,-0.867164911282146,SquareSignal,5,100,1,2,0,0.4
3.8000000000000003,-0.7976814062489304,SquareSignal,5,100,1,2,0,0.4
3.81,-0.6093517397263071,SquareSignal,5,100,1,2,0,0.4
3.8200000000000003,-1.0344718397181003,SquareSignal,5,100,1,2,0,0.4
3.83,-1.0256482595406942,SquareSignal,5,100,1,2,0,0.4
3.84,-0.994796904078448,SquareSignal,5,100,1,2,0,0.4
3.85,-1.1608626332444272,SquareSignal,5,100,1,2,0,0.4
3.86,-1.0410733207310103,SquareSignal,5,100,1,2,0,0.4
3.87,-1.0184493257995464,SquareSignal,5,100,1,2,0,0.4
3.88,-0.9566525670590933,SquareSignal,5,100,1,2,0,0.4
3.89,-1.2949060140592397,SquareSignal,5,100,1,2,0,0.4
3.9,-1.8237103232061713,SquareSignal,5,100,1,2,0,0.4
3.91,-0.42670977602047644,SquareSignal,5,100,1,2,0,0.4
3.92,-1.1298424377119716,SquareSignal,5,100,1,2,0,0.4
3.93,-1.4627864588607147,SquareSignal,5,100,1,2,0,0.4
3.94,-0.16501582060250808,SquareSignal,5,100,1,2,0,0.4
3.95,-1.6280778560512599,SquareSignal,5,100,1,2,0,0.4
3.96,-1.011666996090791,SquareSignal,5,100,1,2,0,0.4
3.97,-1.2048956011324168,SquareSignal,5,100,1,2,0,0.4
